Announcements — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
32,ถ้าลงวิชาข้ามปีเรียน จะมีปัญหาไหม?,หากผ่านวิชาพื้นฐานแล้วสามารถลงข้ามปีได้,"เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับผลกระทบจากการลงวิชาข้ามปีเรียนในภาควิชาวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี โดยเฉพาะในแง่ของข้อจำกัดหรือปัญหาที่อาจเกิดขึ้นจากการเรียนข้ามปี
อย่างไรก็ตาม จากบริบทที่มี สามารถสรุปได้ว่า:
- หลักสูตรวิชาศึกษาทั่วไปมีการกำหนดแผนการเรียนตามชั้นปีไว้อย่างชัดเจน เช่น วิชา ""การบริหารจัดการยุคใหม่และภาวะผู้นำ"" (GEN 25) ควรเรียนในชั้นปีที่ 2 เป็นต้น
- การเรียนตามแผนการศึกษาที่จัดไว้ในแต่ละชั้นปีมีจุดประสงค์เพื่อพัฒนาทักษะและความรู้ที่จำเป็นต่อการศึกษาในระดับมหาวิทยาลัย เช่น ทักษะการคิดวิเคราะห์ การจัดการ และการปรับตัว
- มีการกล่าวถึง ""การเทียบโอนหน่วยกิตรายวิชาและการลงทะเบียนเรียนข้ามมหาวิทยาลัย (ถ้ามี)"" ซึ่งบ่งชี้ว่ามีกระบวนการรองรับการเรียนข้ามสถาบัน แต่ไม่ได้ระบุว่าการเรียนข้ามปีเรียน (within the same university) มีข้อจำกัดหรือไม่
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าการลงวิชาข้ามปีเรียนจะมีปัญหาหรือไม่ อย่างไรก็ตาม การเรียนตามแผนการศึกษาที่จัดไว้ในแต่ละชั้นปีมีจุดประสงค์เพื่อให้นักศึกษาพัฒนาทักษะอย่างเหมาะสมตามลำดับชั้นปี ดังนั้นหากเรียนข้ามปีอาจส่งผลต่อการพัฒนาทักษะตามลำดับที่ออกแบบไว้ได้ แต่ไม่มีข้อมูลยืนยันโดยตรงว่าจะเกิดปัญหาหรือไม่.",,
33,ต้องเข้าร่วมกิจกรรมวิชาการของคณะกี่ครั้ง?,บางกิจกรรมเป็นส่วนหนึ่งของรายวิชาและมีการนับชั่วโมงกิจกรรม,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับจำนวนครั้งที่นักศึกษาต้องเข้าร่วมกิจกรรมวิชาการของคณะ.,,
34,มีการวัดทักษะก่อนขึ้นปีถัดไปไหม?,บางหลักสูตรมีการประเมินก่อนขึ้นปีสูงขึ้น,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่ามีการวัดทักษะก่อนขึ้นปีถัดไป.,,
35,วิชาที่ต้องทำรายงาน มีรูปแบบกำหนดตายตัวไหม?,มักมีรูปแบบกำหนด เช่น รายงานวิชาการ พร้อมอ้างอิง,"เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าวิชาที่ต้องทำรายงานมีรูปแบบกำหนดตายตัวหรือไม่.
อย่างไรก็ตาม จากบริบทที่มี ระบุว่า ""จัดระบบการเรียนการสอนในลักษณะที่เน้นการค้นคว้านำเสนอและทำโครงงานในรายวิชาแต่ละวิชาโดยเฉพาะวิชาระดับสูง"" ซึ่งอาจบ่งชี้ว่าการนำเสนอหรือการทำรายงานอาจเป็นส่วนหนึ่งของรูปแบบการสอนในวิชาบางวิชา โดยเฉพาะวิชาระดับสูง แต่ไม่ได้ระบุว่ารูปแบบรายงานมีการกำหนดตายตัวสำหรับทุกวิชา.",,
36,มีคะแนนความประพฤติหรือการมีส่วนร่วมในชั้นเรียนไหม?,บางรายวิชามีคะแนนการมีส่วนร่วมในชั้นเรียน,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการมีคะแนนความประพฤติหรือการมีส่วนร่วมในชั้นเรียน.,,
37,ถ้ากลุ่มมีปัญหาทำงานไม่เท่ากัน อาจารย์ช่วยดูแลยังไง?,อาจารย์สามารถประเมินรายบุคคลหรือปรับคะแนนตามผลงาน,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับแนวทางการดูแลเมื่อกลุ่มมีปัญหาการทำงานไม่เท่ากัน โดยเนื้อหาที่มีเพียงกล่าวถึงการแจกจ่ายงานให้เหมาะสมภายในทีม (Distribute tasks as appropriate within a project team) แต่ไม่ได้ระบุวิธีการแก้ไขปัญหาหากมีความไม่เท่ากันในการทำงาน,,
38,มีการใช้ภาษาอังกฤษในการเรียนบางวิชาไหม?,บางวิชาจัดการเรียนการสอนเป็นภาษาอังกฤษ,"- มีการใช้ภาษาอังกฤษในการเรียนในบางวิชา
- วิชาบางวิชาใช้ภาษาอังกฤษเป็นเครื่องมือในการเรียนรู้ในสาขาวิชาของนักศึกษา (Use English language as a tool for learning in their field of study)
- มีการเน้นการเรียนรู้ภาษาอังกฤษผ่านการใช้งานจริง เช่น กิจกรรมนอกห้องเรียน หรือการฝึกงาน (Experience-based English Learning)
- วิชาที่เกี่ยวข้อง เช่น LNG 330 การเรียนภาษาอังกฤษแบบอิงประสบการณ์ 3 กำหนดให้ใช้ภาษาอังกฤษในการสื่อสารในสถานการณ์จริง
**สรุป:**
มีการใช้ภาษาอังกฤษในการเรียนในบางวิชา โดยเฉพาะวิชาที่เน้นการใช้ภาษาอังกฤษเป็นเครื่องมือในการเรียนรู้ในสาขา และการเรียนรู้ผ่านประสบการณ์จริงนอกห้องเรียน",,
39,ถ้าอยากเสนอเปิดวิชาเลือกใหม่ ทำได้ไหม?,สามารถเสนอผ่านคณะกรรมการหลักสูตรได้,"- มีข้อเสนอแนะจากผู้ทรงคุณวุฒิให้ ""เสนอให้มีวิชาเลือกสอนวิธีการอ่าน Paper งานวิจัยและแนะนำ conference ในสาย AI Machine Learning""
- หมายความว่า การเสนอเปิดวิชาเลือกใหม่เป็นไปได้ และได้รับการสนับสนุนในเชิงนโยบายจากข้อเสนอแนะดังกล่าว
**สรุป:**
การเสนอเปิดวิชาเลือกใหม่เป็นไปได้ โดยมีข้อเสนอแนะโดยตรงจากผู้ทรงคุณวุฒิให้จัดตั้งวิชาเลือกในด้านการอ่านงานวิจัยและแนะนำเวทีประชุมวิชาการในสาย AI/ML ซึ่งแสดงถึงความเปิดรับต่อการพัฒนาหลักสูตรในรูปแบบวิชาเลือกใหม่
**หมายเหตุ:**
เอกสารไม่ได้กล่าวตรง ๆ ว่า ""ใครสามารถเสนอ"" หรือ ""ขั้นตอนการเสนอ"" อย่างไร แต่ยืนยันว่ามีการเสนอแนวทางการเปิดวิชาเลือกใหม่ในเชิงเนื้อหาแล้ว.",,
40,มีระบบติดตามผลการเรียนแบบรายเดือนหรือไม่?,สามารถตรวจสอบผลการเรียนผ่านระบบออนไลน์ของมหาวิทยาลัย,"- บริบทที่ให้มาไม่ได้กล่าวถึงระบบติดตามผลการเรียนแบบรายเดือนโดยตรง
- มีการกล่าวถึงการจัดทำรายงานผลการดำเนินการของรายวิชาภายใน 30 วันหลังสิ้นสุดภาคการศึกษา และรายงานผลการดำเนินการของหลักสูตรภายใน 60 วันหลังสิ้นสุดปีการศึกษา
- ไม่มีข้อความยืนยันโดยตรงว่ามีการติดตามผลการเรียนแบบรายเดือน
**สรุป:** เอกสารไม่ได้กล่าวตรง ๆ ว่ามีระบบติดตามผลการเรียนแบบรายเดือน และไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการติดตามผลในช่วงเวลาที่สั้นกว่าภาคการศึกษาหรือปีการศึกษา",,
41,ถ้าป่วยช่วงสอบ ต้องเตรียมเอกสารอะไรบ้าง?,ต้องมีใบรับรองแพทย์หรือเอกสารยืนยันเหตุจำเป็น,"เอกสารที่ต้องเตรียมหากป่วยช่วงสอบ ไม่ได้ระบุไว้ในบริบทที่ให้มา
**เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรง**",,
42,การเรียนมีดูงานนอกสถานที่ไหม?,บางรายวิชามีการดูงานภาคสนาม,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการจัดกิจกรรมดูงานนอกสถานที่ในหลักสูตรวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี ตามข้อมูลที่มี ระบุถึงกิจกรรมการเรียนรู้ที่เกี่ยวข้องกับการสืบค้นข้อมูลจากแหล่งภายนอก การนำเสนอผลงานในรูปแบบโปสเตอร์และรายงาน การสะท้อนคิดจากการทำงานในสถานประกอบการ (GEN 225) รวมถึงการพัฒนาทักษะทางสังคมและวินัยในตนเอง แต่ไม่มีการกล่าวถึงการจัดดูงานนอกสถานที่โดยตรง,,
43,วิชาไหนต้องใช้ทักษะคำนวณเยอะ?,วิชาที่เกี่ยวข้องกับสถิติหรือการวิเคราะห์ข้อมูลใช้คำนวณมาก,"- วิชาที่ต้องใช้ทักษะการคำนวณมาก ได้แก่ **CPE 232 Data Models**
เนื่องจากมีการสอนเนื้อหาด้านสถิติ การใช้ Excel Pivot Table การวิเคราะห์ข้อมูล และการสร้างกราฟต่าง ๆ เช่น radar chart, bar chart, candle chart ซึ่งเกี่ยวข้องกับการประมวลผลข้อมูลเชิงตัวเลขอย่างชัดเจน
- นอกจากนี้ วิชา **CPE 112 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล** ก็ต้องใช้ทักษะการคิดเชิงตรรกะและการประยุกต์ใช้คณิตศาสตร์ในการแก้ปัญหาเชิงโครงสร้างข้อมูล เช่น การจัดการกับ array, linked list, tree, graph และ hash table ซึ่งต้องอาศัยการวิเคราะห์เชิงตัวเลขและตรรกะ
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ ว่าวิชาใด ""ต้องใช้ทักษะการคำนวณมากที่สุด"" เมื่อเทียบกันโดยตรง แต่สามารถสรุปได้ว่า วิชาที่เกี่ยวข้องกับการวิเคราะห์ข้อมูลและโครงสร้างข้อมูลมีความเกี่ยวข้องกับการคำนวณอย่างชัดเจน
**สรุป:**
วิชาที่ต้องใช้ทักษะการคำนวณมาก ได้แก่
1. CPE 232 Data Models (เน้นสถิติ การวิเคราะห์ข้อมูล และการสร้างกราฟ)
2. CPE 112 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล (เน้นการประยุกต์คณิตศาสตร์กับโครงสร้างข้อมูล)
เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับการเปรียบเทียบระดับความยากของการคำนวณระหว่างวิชา แต่มีข้อมูลยืนยันโดยตรงว่ามีการสอนทักษะการวิเคราะห์เชิงตัวเลขในวิชา CPE 232 และ CPE 112",,
44,วิชาไหนต้องอ่านบทความวิจัยเยอะ?,วิชาวิจัยมักต้องอ่านบทความวิชาการจำนวนมาก,"- วิชา CPE 458 Deep Learning มีการอ่านบทความวิจัยมากขึ้นตามข้อเสนอแนะจากผู้ทรงคุณวุฒิ
- มีการเสนอให้มีวิชาเลือกสอนวิธีการอ่านบทความวิจัย (Paper) โดยเฉพาะในสาย AI และ Machine Learning
**สรุป:**
จากบริบท วิชาที่ต้องอ่านบทความวิจัยเยอะคือ **CPE 458 Deep Learning** เนื่องจากมีการเสนอเพิ่มเนื้อหาการอ่านบทความวิจัยตามความเห็นของผู้ทรงคุณวุฒิ
**หมายเหตุ:**
เอกสารไม่ได้กล่าวตรง ๆ ว่าวิชาอื่น ๆ ต้องอ่านบทความวิจัยมากน้อยเพียงใด ดังนั้นข้อมูลที่สรุปได้จำกัดอยู่ที่วิชา CPE 458 Deep Learning เท่านั้น",,
45,มีระบบให้ประเมินอาจารย์ผู้สอนไหม?,มีระบบประเมินผู้สอนปลายภาค,"- มีการประเมินประสิทธิผลของการสอน ซึ่งเป็นส่วนหนึ่งของการประเมินหลักสูตรในภาพรวม
- การประเมินนี้จัดอยู่ภายใต้หมวดที่ 8: การประเมินและปรับปรุงการดำเนินการของหลักสูตร
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ ว่ามีระบบการประเมินอาจารย์ผู้สอนโดยตรง โดยเฉพาะในแง่ของนักศึกษาประเมินอาจารย์หรือรูปแบบการประเมินรายบุคคลของอาจารย์
สรุป: เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่ามีระบบให้ประเมินอาจารย์ผู้สอน",,
46,ถ้าไม่เข้าใจบทเรียน สามารถขอเรียนเสริมตัวต่อตัวได้ไหม?,สามารถขอนัดหมายอาจารย์เพิ่มเติมได้,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการขอเรียนเสริมตัวต่อตัวหากไม่เข้าใจบทเรียน.,,
47,การให้คะแนนโปรเจกต์ดูจากอะไรบ้าง?,พิจารณาจากความถูกต้อง ความคิดสร้างสรรค์ และการนำเสนอ,"- การให้คะแนนโปรเจกต์พิจารณาจาก **ความก้าวหน้าในการทำโครงงาน**
- การให้คะแนนโปรเจกต์พิจารณาจาก **ผลสำเร็จของโครงงาน** โดยโครงงานต้องสามารถทำงานได้ในเบื้องต้น
- การให้คะแนนโปรเจกต์รวมถึง **การสอบการนำเสนอ** ซึ่งมีคณะกรรมการสอบไม่ต่ำกว่า 3 คน
- การประเมินยังพิจารณาจาก **ลักษณะการทำงานและผลของการทำงานที่ได้รับมอบหมาย** โดยอาจมีอาจารย์ที่ปรึกษาจากภาคธุรกิจเป็นผู้ประเมิน
**หมายเหตุ:** เอกสารไม่ได้กล่าวตรง ๆ ถึงเกณฑ์การให้คะแนนรายละเอียด เช่น เปอร์เซ็นต์น้ำหนักของแต่ละส่วน หรือเกณฑ์การประเมินเชิงคุณภาพอย่างชัดเจน จึงสรุปได้เพียงประเด็นที่กล่าวถึงในบริบทเท่านั้น.",,
48,มีการแข่งขันหรือประกวดผลงานในหลักสูตรไหม?,บางหลักสูตรส่งผลงานเข้าประกวดภายนอก,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการมีการแข่งขันหรือประกวดผลงานในหลักสูตรวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี.,,
49,ต้องส่งงานผ่านระบบออนไลน์หรือส่งกระดาษ?,ส่วนใหญ่ส่งผ่านระบบออนไลน์,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับรูปแบบการส่งงานว่าต้องส่งผ่านระบบออนไลน์หรือส่งเป็นกระดาษ.,,
50,หลังจบหลักสูตรแล้ว มีแนวทางอาชีพแนะนำไหม?,คณะมักมีแนะแนวอาชีพหรือกิจกรรมเตรียมความพร้อมก่อนจบ,"- มีแนวทางอาชีพแนะนําหลังจบหลักสูตร
- หลักสูตรมีการจัดทำเอกสารแนะแนวอาชีพให้กับนักศึกษาที่เข้าใหม่ โดยครอบคลุมอาชีพต่าง ๆ ในสายคอมพิวเตอร์ที่เป็นปัจจุบัน
- อาชีพที่สามารถประกอบได้หลังสำเร็จการศึกษา ได้แก่:
- วิศวกรคอมพิวเตอร์
- นักวิชาการคอมพิวเตอร์
- นักวิเคราะห์และออกแบบระบบคอมพิวเตอร์
- นักพัฒนาซอฟต์แวร์และระบบคอมพิวเตอร์
- นักวิทยาศาสตร์ข้อมูล
- ผู้ดูแลระบบเครือข่ายและคลังข้อมูล
- ผู้จัดการซอฟต์แวร์
- ผู้จัดการโครงการคอมพิวเตอร์
- นักพัฒนาเว็บไซต์
- ประกอบธุรกิจส่วนตัว
**หมายเหตุ:** บริบทระบุชัดเจนว่ามีการจัดทำเอกสารแนะแนวอาชีพและระบุอาชีพที่สามารถประกอบได้ จึงสรุปได้ว่ามีแนวทางอาชีพแนะนําอย่างเป็นระบบ.",,
,,,,,
,,,,,
Regulations — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
ลำดับ,คำถาม,คำตอบที่คาดว่าจะตอบ,,,
1,ถ้าเข้าเรียนสายบ่อย จะมีผลต่อคะแนนไหม?,การเข้าเรียนสายบ่อยอาจมีผลต่อคะแนนการมีส่วนร่วม ขึ้นอยู่กับผู้สอน,"- ตามบริบทที่ให้มา ไม่มีข้อความใดกล่าวถึงผลกระทบจากการเข้าเรียนสายโดยตรงต่อคะแนนผลการเรียน
- อย่างไรก็ตาม มีข้อความระบุว่า นักศึกษาที่ขาดเรียนจนไม่มีสิทธิสอบ (insufficient attendance) จะได้รับผลการศึกษาเป็น ""Fa"" ซึ่งหมายถึง ""ตกเนื่องจากเวลาเรียนไม่มีสิทธิสอบ""
- การเข้าเรียนสายอาจส่งผลต่อการเข้าร่วมชั่วโมงเรียนอย่างต่อเนื่อง ซึ่งอาจนำไปสู่สถานะ ""Fa"" ได้หากขาดเรียนเกินเกณฑ์ที่กำหนด
- ดังนั้น เข้าเรียนสายบ่อย ๆ อาจส่งผลต่อคะแนนได้ หากส่งผลให้ขาดเรียนจนไม่มีสิทธิสอบ
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับผลของการเข้าเรียนสายโดยตรง แต่ระบุว่าการขาดเรียนจนไม่มีสิทธิสอบ (insufficient attendance) จะได้ผลการศึกษาเป็น ""Fa"" ซึ่งถือเป็นการตก ดังนั้น หากการเข้าเรียนสายสะสมจนส่งผลให้ขาดเรียนเกินเกณฑ์ อาจส่งผลต่อคะแนนได้",,
2,ขาดเรียนต้องแจ้งอาจารย์ล่วงหน้าหรือเปล่า?,ควรแจ้งอาจารย์ล่วงหน้าและมีเหตุผลชัดเจน,"เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับข้อกำหนดการแจ้งขาดเรียนล่วงหน้าหรือไม่ แต่จากบริบทที่มี สามารถสรุปได้ว่า:
- การขอถอนรายวิชา (ซึ่งอาจเกี่ยวข้องกับการขาดเรียนอย่างต่อเนื่อง) ต้องได้รับความเห็นชอบจากอาจารย์ที่ปรึกษาและหัวหน้าภาควิชา
- การขอเพิ่มหรือลดรายวิชา ต้องได้รับความเห็นชอบจากอาจารย์ที่ปรึกษา
- การลาพักการศึกษา (Intermission Leave) ต้องใช้แบบฟอร์มคำร้องขอลาพักการศึกษา และต้องได้รับอนุมัติจากคณะ
ดังนั้น หากนักศึกษาขาดเรียน ควรดำเนินการแจ้งอาจารย์หรือขออนุญาตล่วงหน้าตามขั้นตอนที่เกี่ยวข้อง เช่น การขอถอนรายวิชาหรือลาพักการศึกษา แต่เอกสารไม่ได้ระบุชัดเจนว่า ""ขาดเรียนต้องแจ้งอาจารย์ล่วงหน้า"" โดยตรง",,
3,ถ้าลืมบัตรนักศึกษาเข้าสอบ จะเข้าสอบได้ไหม?,อาจต้องแสดงบัตรประชาชนแทน และกรอกแบบฟอร์มยืนยันตัวตน,"- บริบทที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับการเข้าสอบหากลืมบัตรนักศึกษา
- ไม่มีข้อความยืนยันโดยตรงว่านักศึกษาสามารถเข้าสอบได้โดยไม่มีบัตรนักศึกษา
- ข้อมูลที่เกี่ยวข้องมากที่สุดคือ แบบฟอร์มสำหรับขอทำบัตรนักศึกษาใหม่หรือกรณีสูญหาย ซึ่งบ่งชี้ว่าบัตรนักศึกษามีความสำคัญต่อการดำเนินการต่าง ๆ
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าลืมบัตรนักศึกษาแล้วสามารถเข้าสอบได้หรือไม่",,
4,การแต่งกายเข้าสอบต้องเป็นชุดนักศึกษาหรือไม่?,ส่วนใหญ่ต้องแต่งกายสุภาพหรือชุดนักศึกษา ตามระเบียบมหาวิทยาลัย,"- นักศึกษาต้องแต่งกายด้วยชุดนักศึกษาที่ถูกต้องตามข้อบังคับมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี ว่าด้วยเครื่องแต่งกายนักศึกษา
- ดังนั้น การแต่งกายเข้าสอบต้องเป็นชุดนักศึกษาตามข้อบังคับ
**สรุป:** ใช่ การแต่งกายเข้าสอบต้องเป็นชุดนักศึกษาตามข้อบังคับ.",,
5,ถ้าลืมส่งงานตามกำหนด จะมีบทลงโทษอย่างไร?,อาจถูกหักคะแนนหรือไม่ได้รับการตรวจงาน,"- ตามบริบทที่ให้มา ไม่มีข้อความยืนยันโดยตรงเกี่ยวกับบทลงโทษสำหรับการลืมส่งงานตามกำหนดเวลา
- มีการกล่าวถึงโทษที่เกี่ยวข้องกับการกระทำผิดในข้อ 21 และข้อ 23 เช่น ""ตัดคะแนนความประพฤติ"" และ ""ปรับตกในวิชาที่กระทำนั้น"" แต่ไม่ได้ระบุชัดเจนว่าการลืมส่งงานอยู่ในขอบเขตของข้อดังกล่าวหรือไม่
- ดังนั้น เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับบทลงโทษสำหรับการลืมส่งงานตามกำหนดเวลา",,
6,การใช้ AI หรือเครื่องมือช่วยทำงาน ถือว่าผิดระเบียบไหม?,ขึ้นอยู่กับแนวปฏิบัติรายวิชา หากนำเสนอเป็นผลงานตนเองโดยไม่อ้างอิงอาจถือว่าผิด,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการใช้ AI หรือเครื่องมือช่วยทำงานว่าถือว่าผิดระเบียบหรือไม่
อย่างไรก็ตาม จากบริบทที่มี สามารถสรุปได้ว่า:
- มหาวิทยาลัยมีระเบียบเกี่ยวกับการบริหารจัดการทรัพย์สินทางปัญญาผลงานวิจัยและนวัตกรรม (พ.ศ. 2565)
- นิยามของ ""ทรัพย์สินทางปัญญา"" ครอบคลุมถึง ""ความรู้ใหม่หรือหลักการนำไปใช้ในการตั้งกฎทฤษฎีแนวทางในการปฏิบัติเพื่อเป็นพื้นฐานของการพัฒนาด้านวิทยาศาสตร์เทคโนโลยี...""
- การสร้างสรรค์ผลงานวิชาการหรือนวัตกรรมที่เกิดจากนักศึกษาหรือผู้ปฏิบัติงานในมหาวิทยาลัย ถือเป็นส่วนหนึ่งของกระบวนการสร้างทรัพย์สินทางปัญญา
ดังนั้น หากการใช้ AI หรือเครื่องมือช่วยทำงาน **ไม่ได้ละเมิดหลักการของความซื่อสัตย์ทางวิชาการ** และ **ไม่แอบอ้างผลงานที่ไม่ใช่ของตนเอง** หรือ **ไม่ฝ่าฝืนข้อกำหนดด้านจรรยาบรรณวิชาการ** อาจไม่ถือว่าผิดระเบียบ
แต่เนื่องจากเอกสารไม่ได้ระบุชัดเจนว่าการใช้ AI หรือเครื่องมือช่วยทำงานอยู่ภายใต้ข้อยกเว้นหรือข้อห้ามใด ๆ จึงสรุปไม่ได้ว่าการใช้เครื่องมือเหล่านี้ผิดระเบียบหรือไม่
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการใช้ AI หรือเครื่องมือช่วยทำงานว่าผิดระเบียบหรือไม่.",,
7,ถ้าโดนจับได้ว่าทุจริตสอบ จะมีขั้นตอนดำเนินการยังไง?,จะมีการสอบสวนตามขั้นตอนวินัยนักศึกษา,"- หากนักศึกษาถูกจับได้ว่าทุจริตในการสอบ จะมีขั้นตอนดังนี้:
1. **การพิจารณาโดยคณะกรรมการกลาง**
- ในกรณีที่มีการกระทำทุจริตหรือการกระทำที่ไม่ปฏิบัติตามระเบียบมหาวิทยาลัยฯ ว่าด้วยการสอบ รวมถึงการทุจริตที่ถูกกล่าวหาหลังการสอบเสร็จสิ้นแล้ว ให้ **คณะกรรมการกลาง** เป็นผู้มีอำนาจพิจารณาและลงโทษนักศึกษาที่กระทำความผิดตามข้อ 21 และข้อ 232. **โทษที่อาจเกิดขึ้น**
คณะกรรมการกลางมีอำนาจพิจารณาลงโทษสถานใดสถานหนึ่งหรือหลายสถาน ดังนี้:
- ปรับตกในรายวิชาที่กระทำทุจริต (F)
- ปรับตกในรายวิชาที่กระทำทุจริต (F) และเพิกถอนรายวิชาอื่น (ติด W) ที่ลงทะเบียนในภาคการศึกษาเดียวกัน ยกเว้นวิชาฝึกงานและวิชาโครงงาน
- ปรับตกในรายวิชาที่กระทำทุจริต (F) และเพิกถอนรายวิชาอื่น (ติด W) พร้อมให้พักการเรียนหนึ่งภาคการศึกษาถัดไป (ไม่นับภาคพิเศษ)
- ให้พ้นสภาพการเป็นนักศึกษา
3. **การพิจารณาเจตนา**
- การกระทำบางอย่าง เช่น มีเอกสารหรือข้อมูลในโทรศัพท์โดยไม่มีเจตนาทุจริต หรือไม่ปิดเครื่องมือสื่อสาร อาจถือเป็นการไม่ปฏิบัติตามระเบียบ แต่ไม่ถือเป็นการทุจริต โดยพิจารณาจากความเห็นของอาจารย์ผู้สอนในการตรวจข้อสอบ
> หมายเหตุ: บริบทไม่ได้กล่าวตรง ๆ ถึงขั้นตอนการแจ้งเตือน หรือการให้โอกาสชี้แจงก่อนพิจารณา แต่ระบุว่าคณะกรรมการกลางเป็นผู้มีอำนาจพิจารณาและลงโทษ ดังนั้นขั้นตอนการพิจารณาจึงอยู่ภายใต้ดุลยพินิจของคณะกรรมการกลางตามระเบียบฯ",,
8,สามารถบันทึกวิดีโอการสอนได้ไหม?,ต้องขออนุญาตผู้สอนก่อน,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการบันทึกวิดีโอการสอน.,,
9,การใช้โทรศัพท์ในห้องเรียนอนุญาตไหม?,ขึ้นอยู่กับกติกาของผู้สอน,"- การใช้โทรศัพท์มือถือในห้องเรียน **ไม่อนุญาต** หากเปิดเครื่องหรือใช้งานในลักษณะที่อาจนำไปสู่การทุจริต เช่น การบันทึกข้อมูล การสื่อสาร หรือการเข้าถึงข้อมูลที่เกี่ยวข้องกับการสอบ
- อย่างไรก็ตาม หากโทรศัพท์มือถือ **ไม่ได้เปิดเครื่อง** และไม่มีเจตนาทุจริต ถือว่าเป็นการไม่ปฏิบัติตามระเบียบมหาวิทยาลัย แต่ **ไม่ถือเป็นการทุจริต**
- ข้อกำหนดนี้มีผลเฉพาะในบริบทของการสอบ แต่ไม่ได้ระบุชัดเจนว่าการใช้โทรศัพท์ในห้องเรียนทั่วไปเป็นอย่างไร
- **เอกสารไม่ได้กล่าวตรง ๆ** หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการใช้โทรศัพท์ในห้องเรียนทั่วไปนอกเหนือจากการสอบ",,
10,หากเกิดเหตุฉุกเฉินระหว่างสอบ ต้องทำอย่างไร?,แจ้งกรรมการคุมสอบทันที,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับขั้นตอนที่ต้องดำเนินการหากเกิดเหตุฉุกเฉินระหว่างสอบ ดังนั้นจึงสรุปได้เพียงว่า:
- ไม่มีข้อมูลในบริบทที่ระบุวิธีการตอบสนองต่อเหตุฉุกเฉินระหว่างสอบ
- แนวทางการปฏิบัติตนในกรณีฉุกเฉินอาจอยู่ภายใต้ระเบียบหรือคำแนะนำของกรรมการคุมสอบ ซึ่งไม่ได้ระบุไว้ในเอกสารนี้",,
