Announcements — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
,,,,,
Curriculum — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
ลำดับ,คำถาม,คำตอบที่คาดว่าจะตอบ,"คำตอบที่ระบบตอบ
รอบที่1","คำตอบที่ระบบตอบ
รอบที่2","คำตอบที่ระบบตอบ
รอบที่3","คำตอบที่ระบบตอบ
รอบที่4"
1,หมวดวิชาศึกษาทั่วไปมีกี่หน่วยกิต?,หมวดวิชาศึกษาทั่วไป 31 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,"- หมวดวิชาศึกษาทั่วไปมีจำนวนหน่วยกิตรวม 9 หน่วยกิต ตามที่ระบุในตารางโครงสร้างหลักสูตร ซึ่งประกอบด้วย GEN xx วิชาเลือกศึกษาทั่วไป 2 3 หน่วยกิต และ GEN xx วิชาเลือกศึกษาทั่วไป 94 95 (96) (General Education Elective II) 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1].
- ข้อมูลเพิ่มเติมระบุว่าหมวดวิชาศึกษาทั่วไปมีการแบ่งเป็นวิชาเลือก 2 วิชา วิชาละ 3 หน่วยกิต รวมเป็น 6 หน่วยกิต แต่ไม่สามารถยืนยันจำนวนหน่วยกิตทั้งหมดได้จากบริบทที่มี [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1].
- แม้จะมีการกล่าวถึง GEN xx วิชาเลือกศึกษาทั่วไป 2 และ GEN xx วิชาเลือกศึกษาทั่วไป 94 95 ซึ่งอาจหมายถึงวิชาเลือก 2 วิชา แต่เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าหมวดวิชาศึกษาทั่วไปมีหน่วยกิตรวมเท่าใดอย่างชัดเจน [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]."
2,หมวดวิชาเฉพาะมีกี่หน่วยกิต?,หมวดวิชาเฉพาะ 93 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,"- หมวดวิชาเฉพาะมีทั้งหมด 51 หน่วยกิต ซึ่งแบ่งเป็นกลุ่มโครงสร้างพื้นฐานของระบบ 12 หน่วยกิต และกลุ่มฮาร์ดแวร์และสถาปัตยกรรมคอมพิวเตอร์ 12 หน่วยกิต รวมถึงวิชาเลือกอีก 12 หน่วยกิต พร้อมวิชาบังคับอื่น ๆ ที่ไม่ได้ระบุจำนวนหน่วยกิตชัดเจนในข้อมูลนี้
- ข้อมูลไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าหมวดวิชาเฉพาะทั้งหมดมีกี่หน่วยกิตนอกเหนือจากที่ระบุไว้ในบริบท ดังนั้นจึงสรุปได้เพียงว่ามีอย่างน้อย 51 หน่วยกิตตามที่ระบุในเอกสาร",- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
3,หลักสูตรวิศวกรรมคอมพิวเตอร์ต้องศึกษารวมกี่หน่วยกิต?,จำนวนหน่วยกิตรวมตลอดหลักสูตร 130 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,"- หลักสูตรวิศวกรรมคอมพิวเตอร์ต้องศึกษารวม 124 หน่วยกิต
โดยประกอบด้วยหมวดวิชาศึกษาทั่วไป 31 หน่วยกิต และหมวดวิชาเฉพาะ 93 หน่วยกิต
- หมวดวิชาเฉพาะแบ่งเป็นวิชาแกนทางวิศวกรรม 30 หน่วยกิต และวิชาเฉพาะด้าน 51 หน่วยกิต
- ข้อมูลจากเอกสารระบุจำนวนหน่วยกิตรวมของหลักสูตรอย่างชัดเจนว่าเป็น 124 หน่วยกิต ซึ่งได้จากการรวมหมวดวิชาศึกษาทั่วไป 31 หน่วยกิต กับหมวดวิชาเฉพาะ 93 หน่วยกิต",- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต,- หลักสูตรกำหนดหน่วยกิตรวม 130 หน่วยกิต [duplicate2551.txt/1]
4,วิชา CPE 100 คืออะไร และมีกี่หน่วยกิต?,CPE 100 การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกร 3 หน่วยกิต (2-2-6) — Computer Programming for Engineers,"(exception) ReadTimeout: HTTPConnectionPool(host='localhost', port=8001): Read timed out. (read timeout=60)","- CPE 100 คือวิชาการเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกร (Computer Programming for Engineers) ซึ่งเป็นวิชาพื้นฐานที่เน้นการเขียนโปรแกรมเพื่อแก้ปัญหาทางวิศวกรรม [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต ตามที่ระบุในตารางหลักสูตร [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- วิชา CPE 100 คือ การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกร (Computer Programming for Engineers) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 100 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 100 คือ การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกร [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 100 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- รูปแบบการจัดการเรียนการสอนของวิชา CPE 100 คือ (2-2-6) หมายถึง 2 ชั่วโมงเรียนทฤษฎี, 2 ชั่วโมงปฏิบัติการ, และ 6 ชั่วโมงกิจกรรมเสริม [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 100 เป็นวิชาบังคับก่อนที่ต้องผ่านก่อนลงทะเบียนวิชา CPE 121 [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- นักศึกษาที่ได้ระดับคะแนน F ในวิชา CPE 100 จะไม่สามารถลงทะเบียนวิชา CPE 121 ได้ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]"
5,วิชา CPE 101 คืออะไร และมีกี่หน่วยกิต?,CPE 101 เปิดโลกวิศวกรรมศาสตร์ 3 หน่วยกิต (2-2-6) — Engineering Exploration,"(exception) ReadTimeout: HTTPConnectionPool(host='localhost', port=8001): Read timed out. (read timeout=60)","- วิชา CPE 101 คือ ""เปิดโลกวิศวกรรมศาสตร์"" ซึ่งเป็นวิชาบังคับในหลักสูตรวิศวกรรมคอมพิวเตอร์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา CPE 101 มีจำนวน 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- วิชา CPE 101 คือ ""เปิดโลกวิศวกรรมศาสตร์"" (Engineering Exploration) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 101 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- รูปแบบการจัดการเรียนการสอนเป็น (2-2-6) หมายถึง 2 ชั่วโมงเรียนทฤษฎี, 2 ชั่วโมงปฏิบัติการ, และ 6 ชั่วโมงกิจกรรมเสริมต่อสัปดาห์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- มีการจัดกิจกรรมปฏิบัติการสัปดาห์ละ 1 ครั้ง ที่เน้นการออกแบบ สร้าง และแก้ปัญหาโปรแกรมเพื่อแก้โจทย์ปัญหาที่น่าสนใจ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 101 คือ ""เปิดโลกวิศวกรรมศาสตร์"" ซึ่งเป็นวิชาบังคับในหลักสูตรวิศวกรรมคอมพิวเตอร์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา CPE 101 มีจำนวน 3 หน่วยกredit [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]"
6,วิชา CPE 111 คืออะไร และมีกี่หน่วยกิต?,CPE 111 คณิตศาสตร์ดิสครีตสำหรับวิศวกรคอมพิวเตอร์ 3 หน่วยกิต (2-2-6) — Discrete Mathematics for Computer Engineers,"(exception) ReadTimeout: HTTPConnectionPool(host='localhost', port=8001): Read timed out. (read timeout=60)","- วิชา CPE 111 คือ คณิตศาสตร์ดิสครีตสำหรับวิศวกรคอมพิวเตอร์ (Discrete Mathematics for Computer Engineers) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 111 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 111 คือ คณิตศาสตร์ดิสครีตสำหรับวิศวกรคอมพิวเตอร์ (Discrete Mathematics for Computer Engineers) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 111 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 111 คือ คณิตศาสตร์ดิสครีตสำหรับวิศวกรคอมพิวเตอร์ (Discrete Mathematics for Computer Engineers) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 111 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]"
7,วิชา LNG 120 คืออะไร และมีกี่หน่วยกิต?,LNG 120 ภาษาอังกฤษทั่วไป 3 หน่วยกิต (3-0-6) — General English,"- LNG 120 คือรายวิชาภาษาอังกฤษทั่วไป (General English) ซึ่งเป็นวิชาที่จัดไว้สำหรับหลักสูตรภาษาไทย [วิชา_lng_2562.txt/1]
- วิชา LNG 120 มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- LNG 120 คือวิชาภาษาอังกฤษทั่วไป (General English) ซึ่งเป็นวิชาที่จัดไว้สำหรับนักศึกษาหลักสูตรภาษาไทย [วิชา_lng_2562.txt/1]
- วิชา LNG 120 มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- LNG 120 คือรายวิชาภาษาอังกฤษทั่วไป (General English) สำหรับนักศึกษาหลักสูตรภาษาไทย [วิชา_lng_2562.txt/1]
- รายวิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- LNG 120 คือรายวิชาภาษาอังกฤษทั่วไป (General English) ที่จัดสอนในหลักสูตรภาษาไทยของภาควิชาวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี [วิชา_lng_2562.txt/1]
- รายวิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]"
8,วิชา MTH 101 คืออะไร และมีกี่หน่วยกิต?,MTH 101 คณิตศาสตร์ 1 3 หน่วยกิต (3-0-6) — Mathematics I,"- วิชา MTH 101 คือ คณิตศาสตร์ 1 ซึ่งเป็นวิชาแกนทางวิศวกรรมในหลักสูตรวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา MTH 101 มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา MTH 101 คือ คณิตศาสตร์ 1 (Mathematics I) ซึ่งเป็นวิชาแกนทางวิศวกรรมในหลักสูตรวิศวกรรมคอมพิวเตอร์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา MTH 101 มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา MTH 101 คือ คณิตศาสตร์ 1 ซึ่งเป็นวิชาแกนทางวิศวกรรมในหลักสูตรวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา MTH 101 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- MTH 101 คือวิชาคณิตศาสตร์ 1 (Mathematics I) ซึ่งเป็นวิชาบังคับก่อนสำหรับนักศึกษาสาขาวิศวกรรมคอมพิวเตอร์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]"
9,วิชา PHY 103 คืออะไร และมีกี่หน่วยกิต?,PHY 103 ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 3 หน่วยกิต (3-0-6) — General Physics for Engineering Student I,"- วิชา PHY 103 คือ ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 มีจำนวน 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- โครงสร้างรายวิชา PHY 103 คือ (3-0-6) หมายถึง 3 ชั่วโมงเรียนทฤษฎี, 0 ชั่วโมงปฏิบัติการ, และ 6 ชั่วโมงกิจกรรมเสริม [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 เป็นวิชาแกนทางวิศวกรรม ซึ่งจัดอยู่ในกลุ่มวิชาเฉพาะ 93 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา PHY 103 คือ ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- โครงสร้างรายวิชาประกอบด้วย 3 ชั่วโมงเรียนต่อสัปดาห์ 0 ชั่วโมงปฏิบัติการ และ 6 ชั่วโมงการศึกษาอิสระต่อสัปดาห์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]","- วิชา PHY 103 คือ ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 มีจำนวน 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- โครงสร้างรายวิชา PHY 103 ประกอบด้วย 3 ชั่วโมงเรียนทฤษฎีต่อสัปดาห์, 0 ชั่วโมงปฏิบัติการ, และ 6 ชั่วโมงกิจกรรมเสริมต่อสัปดาห์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 เป็นวิชาแกนทางวิศวกรรม ซึ่งจัดอยู่ในกลุ่มวิชาเฉพาะ หมวดวิชาเฉพาะ 93 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา PHY 103 คือ ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 มีจำนวน 3 หน่วยกิต [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- โครงสร้างรายวิชา PHY 103 ประกอบด้วย 3 ชั่วโมงเรียนต่อสัปดาห์ 0 ชั่วโมงปฏิบัติการ และ 6 ชั่วโมงการศึกษาอิสระต่อสัปดาห์ [foe10_วศ_บ_วิศวกรรมคอมพิวเตอร์_2564.txt/1]
- วิชา PHY 103 จัดสอนในภาคการศึกษาที่ 1 ของปีการศึกษาที่ 2 ตามหลักสูตรปรับปรุง พ.ศ. 2564 [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]"
10,วิชา CPE 112 คืออะไร และมีกี่หน่วยกิต?,CPE 112 การเขียนโปรแกรมด้วยโครงสร้างข้อมูล 3 หน่วยกิต (2-2-6) — Programming with Data Structures,"- วิชา CPE 112 คือ การเขียนโปรแกรมด้วยโครงสร้างข้อมูล [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 112 คือ การเขียนโปรแกรมด้วยโครงสร้างข้อมูล [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 112 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- รูปแบบการจัดการเรียนการสอนเป็น (2-2-6) หมายถึง 2 ชั่วโมงเรียนทฤษฎี, 2 ชั่วโมงปฏิบัติการ, และ 6 ชั่วโมงกิจกรรมเสริมต่อสัปดาห์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 112 คือ การเขียนโปรแกรมด้วยโครงสร้างข้อมูล [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 112 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 112 คือ การเขียนโปรแกรมด้วยโครงสร้างข้อมูล [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 112 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- รูปแบบการเรียนการสอนของวิชา CPE 112 ประกอบด้วย 2 คาบเรียนต่อสัปดาห์ 2 คาบปฏิบัติการต่อสัปดาห์ และมีเวลาเรียนรวม 6 คาบต่อสัปดาห์ (2-2-6) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- สัปดาห์ละ 1 ครั้งมีการปฏิบัติการที่เน้นการออกแบบ สร้าง และแก้ปัญหาโปรแกรมเพื่อแก้โจทย์ปัญหาที่น่าสนใจ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]"
11,วิชา CPE 121 คืออะไร และมีกี่หน่วยกิต?,CPE 121 พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ 3 หน่วยกิต (2-2-6) — Basic Circuits and Electronics,"- วิชา CPE 121 คือ พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 121 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- ข้อมูลดังกล่าวได้รับการยืนยันจากเอกสารหลักการศึกษาของภาควิชาวิศวกรรมคอมพิวเตอร์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี ประจำปีการศึกษา 2564 [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 121 คือ พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 121 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- ข้อมูลดังกล่าวปรากฏในเอกสาร [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1] ซึ่งระบุชัดเจนว่า CPE 121 พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ 3 หน่วยกิต (Basic Circuits and Electronics) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 121 คือ พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 121 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา CPE 121 คือ พื้นฐานวงจรไฟฟ้าและอิเล็กทรอนิกส์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชา CPE 121 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
[วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]"
12,วิชา GEN 121 คืออะไร และมีกี่หน่วยกิต?,GEN 121 ทักษะการเรียนรู้และการแก้ปัญหา 3 หน่วยกิต (3-0-6) — Learning and Problem Solving Skills,"- วิชา GEN 121 คือ ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills) [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- วิชา GEN 121 มีจำนวน 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา GEN 121 คือ ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills) [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- โครงสร้างรายวิชา: 3 ชั่วโมงเรียนต่อสัปดาห์, 0 ชั่วโมงปฏิบัติการ, 6 ชั่วโมงอิสระต่อสัปดาห์ [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- จัดอยู่ในกลุ่มวิชาการคิดอย่างมีระบบ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา GEN 121 คือ ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills) [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- วิชา GEN 121 คือ ทักษะการเรียนรู้และการแก้ปัญหา (Learning and Problem Solving Skills) [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]
- วิชา GEN 121 มี 3 หน่วยกredit [โครงสร้างหลักสูตรรายวิชาศึกษาทั่วไป_มจธ.txt/1]"
13,วิชา LNG 220 คืออะไร และมีกี่หน่วยกิต?,LNG 220 ภาษาอังกฤษเชิงวิชาการ 3 หน่วยกิต (3-0-6) — Academic English,"- LNG 220 คือวิชาภาษาอังกฤษเชิงวิชาการ (Academic English) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- โครงสร้างรายวิชาแสดงเป็น (3-0-6) หมายถึง 3 หน่วยกิตทฤษฎี, 0 หน่วยกิตปฏิบัติการ, และ 6 ชั่วโมงต่อสัปดาห์สำหรับกิจกรรมอื่น ๆ [วิชา_lng_2562.txt/1]","- LNG 220 คือวิชาภาษาอังกฤษเชิงวิชาการ (Academic English) ซึ่งเป็นวิชาที่จัดไว้สำหรับหลักสูตรภาษีอาณาเขตและหลักสูตรนานาชาติ [วิชา_lng_2562.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วิชา_lng_2562.txt/1]","- LNG 220 คือวิชาภาษาอังกฤษเชิงวิชาการ (Academic English) ที่มีหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- โครงสร้างรายวิชา LNG 220 คือ (3-0-6) หมายถึง มีคาบเรียนทฤษฎี 3 คาบ คาบปฏิบัติ 0 คาบ และเวลาเรียนรวม 6 ชั่วโมงต่อสัปดาห์ [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]","- LNG 220 คือวิชาภาษาอังกฤษเชิงวิชาการ (Academic English) [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- วิชานี้มีจำนวนหน่วยกิตเท่ากับ 3 หน่วยกิต [วศ_บ_วศวกรรมคอมพวเตอร_ปรบปรง_64.txt/1]
- โครงสร้างรายวิชาแสดงเป็น (3-0-6) หมายถึง 3 หน่วยกิตทฤษฎี, 0 หน่วยกิตปฏิบัติการ, และ 6 ชั่วโมงต่อสัปดาห์สำหรับกิจกรรมอื่น ๆ [วิชา_lng_2562.txt/1]"
